chrom,start,end,ancestry,data_set
0,3108853,3153298,foreign,87
0,3153298,3170162,resident,87
0,3170162,3260720,foreign,87
0,3260720,3362764,resident,87
0,3362764,3593728,foreign,87
0,3593728,3765769,resident,87
0,3765769,3915313,foreign,87
0,3915313,4223547,resident,87
0,4223547,4289804,foreign,87
0,4289804,4316938,resident,87
0,4316938,4398920,foreign,87
0,4398920,4423364,resident,87
0,4423364,4462357,foreign,87
0,4462357,4619560,resident,87
0,4619560,4656429,foreign,87
0,4656429,4941436,resident,87
0,4941436,5030714,foreign,87
0,5030714,5064563,resident,87
0,5064563,5189195,foreign,87
0,5189195,5398697,resident,87
0,5398697,5413956,foreign,87
0,5413956,5571501,resident,87
0,5571501,5589803,foreign,87
0,5589803,5861933,resident,87
0,5861933,5878701,foreign,87
0,5878701,5890770,resident,87
0,5890770,5900615,foreign,87
0,5900615,5915954,resident,87
0,5915954,6007172,foreign,87
0,6007172,6123460,resident,87
0,6123460,6236693,foreign,87
0,6236693,6647622,resident,87
0,6647622,6731012,foreign,87
0,6731012,6775072,resident,87
0,6775072,6778854,foreign,87
0,6778854,7055034,resident,87
0,7055034,7126336,foreign,87
0,7126336,7248651,resident,87
0,7248651,7284773,foreign,87
0,7284773,7345793,resident,87
0,7345793,7697658,foreign,87
0,7697658,7717306,resident,87
0,7717306,7761160,foreign,87
0,7761160,7761545,resident,87
0,7761545,7955826,foreign,87
0,7955826,8016677,resident,87
0,8016677,8160775,foreign,87
0,8160775,8206741,resident,87
0,8206741,8231773,foreign,87
0,8231773,8271830,resident,87
0,8271830,8280292,foreign,87
0,8280292,8293297,resident,87
0,8293297,8484726,foreign,87
0,8484726,8858614,resident,87
0,8858614,8873557,foreign,87
0,8873557,9007038,resident,87
0,9007038,9100437,foreign,87
0,9100437,9171233,resident,87
0,9171233,9194147,foreign,87
0,9194147,9205834,resident,87
0,9205834,9295222,foreign,87
0,9295222,9478892,resident,87
0,9478892,9573274,foreign,87
0,9573274,9619089,resident,87
0,9619089,9628124,foreign,87
0,9628124,9656136,resident,87
0,9656136,9738934,foreign,87
0,9738934,9854752,resident,87
0,9854752,9907921,foreign,87
0,9907921,9961751,resident,87
0,9961751,10000000,foreign,87
1,0,4884,foreign,87
1,4884,18801,resident,87
1,18801,38264,foreign,87
1,38264,64288,resident,87
1,64288,95879,foreign,87
1,95879,442716,resident,87
1,442716,477224,foreign,87
1,477224,503172,resident,87
1,503172,600220,foreign,87
1,600220,656030,resident,87
1,656030,791368,foreign,87
1,791368,976148,resident,87
1,976148,1052893,foreign,87
1,1052893,1238154,resident,87
1,1238154,1253490,foreign,87
1,1253490,1258501,resident,87
1,1258501,1396016,foreign,87
1,1396016,1442641,resident,87
1,1442641,1446068,foreign,87
1,1446068,1448702,resident,87
1,1448702,1690192,foreign,87
1,1690192,1842636,resident,87
1,1842636,1935259,foreign,87
1,1935259,2046041,resident,87
1,2046041,2046402,foreign,87
1,2046402,2119556,resident,87
1,2119556,2240528,foreign,87
1,2240528,2241713,resident,87
1,2241713,2245509,foreign,87
1,2245509,2365925,resident,87
1,2365925,2379368,foreign,87
1,2379368,2408697,resident,87
1,2408697,2416382,foreign,87
1,2416382,2572577,resident,87
1,2572577,2638087,foreign,87
1,2638087,2782105,resident,87
1,2782105,2830077,foreign,87
1,2830077,2856074,resident,87
1,2856074,3005788,foreign,87
1,3005788,3101617,resident,87
1,3101617,3102903,foreign,87
1,3102903,3123433,resident,87
1,3123433,3132069,foreign,87
1,3132069,3215274,resident,87
1,3215274,3221031,foreign,87
1,3221031,3356914,resident,87
1,3356914,3416629,foreign,87
1,3416629,3604526,resident,87
1,3604526,3647963,foreign,87
1,3647963,3701882,resident,87
1,3701882,3932742,foreign,87
1,3932742,4294417,resident,87
1,4294417,4586072,foreign,87
1,4586072,4900359,resident,87
1,4900359,4910783,foreign,87
1,4910783,5142565,resident,87
1,5142565,5143694,foreign,87
1,5143694,5721750,resident,87
1,5721750,5768215,foreign,87
1,5768215,5785321,resident,87
1,5785321,5832718,foreign,87
1,5832718,5915954,resident,87
1,5915954,5967004,foreign,87
1,5967004,5972940,resident,87
1,5972940,6061557,foreign,87
1,6061557,6080096,resident,87
1,6080096,6102883,foreign,87
1,6102883,6140742,resident,87
1,6140742,6243140,foreign,87
1,6243140,6303468,resident,87
1,6303468,6325601,foreign,87
1,6325601,6330384,resident,87
1,6330384,6345103,foreign,87
1,6345103,6714947,resident,87
1,6714947,6721164,foreign,87
1,6721164,6766232,resident,87
1,6766232,6781206,foreign,87
1,6781206,6888800,resident,87
1,6888800,6946378,foreign,87
1,6946378,7080110,resident,87
1,7080110,7209931,foreign,87
1,7209931,7435032,resident,87
1,7435032,7435331,foreign,87
1,7435331,7859164,resident,87
1,7859164,7975676,foreign,87
1,7975676,8016677,resident,87
1,8016677,8295362,foreign,87
1,8295362,8301609,resident,87
1,8301609,8420223,foreign,87
1,8420223,8420741,resident,87
1,8420741,8457047,foreign,87
1,8457047,8475188,resident,87
1,8475188,8543926,foreign,87
1,8543926,8548850,resident,87
1,8548850,8689094,foreign,87
1,8689094,8754120,resident,87
1,8754120,8757211,foreign,87
1,8757211,8858614,resident,87
1,8858614,8873557,foreign,87
1,8873557,8928876,resident,87
1,8928876,9052243,foreign,87
1,9052243,9413503,resident,87
1,9413503,9457284,foreign,87
1,9457284,9567498,resident,87
1,9567498,9610772,foreign,87
1,9610772,9656136,resident,87
1,9656136,9738934,foreign,87
1,9738934,9854752,resident,87
1,9854752,9907921,foreign,87
1,9907921,9961751,resident,87
1,9961751,10000000,foreign,87
2,0,100151,resident,87
2,100151,177816,foreign,87
2,177816,188497,resident,87
2,188497,219567,foreign,87
2,219567,432292,resident,87
2,432292,484133,foreign,87
2,484133,614245,resident,87
2,614245,627393,foreign,87
2,627393,656030,resident,87
2,656030,668743,foreign,87
2,668743,690434,resident,87
2,690434,737586,foreign,87
2,737586,756917,resident,87
2,756917,769991,foreign,87
2,769991,808481,resident,87
2,808481,1021759,foreign,87
2,1021759,1324466,resident,87
2,1324466,1396016,foreign,87
2,1396016,1412454,resident,87
2,1412454,1438813,foreign,87
2,1438813,1571587,resident,87
2,1571587,1747614,foreign,87
2,1747614,1813686,resident,87
2,1813686,1816729,foreign,87
2,1816729,1818557,resident,87
2,1818557,1824940,foreign,87
2,1824940,1853835,resident,87
2,1853835,1866842,foreign,87
2,1866842,2046041,resident,87
2,2046041,2046402,foreign,87
2,2046402,2119556,resident,87
2,2119556,2248347,foreign,87
2,2248347,2624076,resident,87
2,2624076,2635781,foreign,87
2,2635781,2789280,resident,87
2,2789280,3073646,foreign,87
2,3073646,3126855,resident,87
2,3126855,3132069,foreign,87
2,3132069,3194987,resident,87
2,3194987,3347965,foreign,87
2,3347965,3349486,resident,87
2,3349486,3487697,foreign,87
2,3487697,3551082,resident,87
2,3551082,3611669,foreign,87
2,3611669,3743997,resident,87
2,3743997,3812874,foreign,87
2,3812874,3845248,resident,87
2,3845248,3915313,foreign,87
2,3915313,3992535,resident,87
2,3992535,4092575,foreign,87
2,4092575,4216674,resident,87
2,4216674,4246313,foreign,87
2,4246313,4417966,resident,87
2,4417966,4478934,foreign,87
2,4478934,4566889,resident,87
2,4566889,4573928,foreign,87
2,4573928,4678354,resident,87
2,4678354,4833249,foreign,87
2,4833249,5177228,resident,87
2,5177228,5189726,foreign,87
2,5189726,5387040,resident,87
2,5387040,5413956,foreign,87
2,5413956,6140742,resident,87
2,6140742,6194216,foreign,87
2,6194216,6494431,resident,87
2,6494431,6510343,foreign,87
2,6510343,6541772,resident,87
2,6541772,6588368,foreign,87
2,6588368,6751220,resident,87
2,6751220,6851830,foreign,87
2,6851830,6934832,resident,87
2,6934832,7049560,foreign,87
2,7049560,7094367,resident,87
2,7094367,7112725,foreign,87
2,7112725,7435032,resident,87
2,7435032,7435331,foreign,87
2,7435331,7447606,resident,87
2,7447606,7564589,foreign,87
2,7564589,7755469,resident,87
2,7755469,7812339,foreign,87
2,7812339,8065010,resident,87
2,8065010,8075936,foreign,87
2,8075936,8263397,resident,87
2,8263397,8280292,foreign,87
2,8280292,8293297,resident,87
2,8293297,8465786,foreign,87
2,8465786,8640700,resident,87
2,8640700,8689094,foreign,87
2,8689094,8754120,resident,87
2,8754120,8757211,foreign,87
2,8757211,8858614,resident,87
2,8858614,8873557,foreign,87
2,8873557,8928876,resident,87
2,8928876,8975700,foreign,87
2,8975700,9016949,resident,87
2,9016949,9055432,foreign,87
2,9055432,9065366,resident,87
2,9065366,9270010,foreign,87
2,9270010,9342714,resident,87
2,9342714,9438852,foreign,87
2,9438852,9498509,resident,87
2,9498509,9524007,foreign,87
2,9524007,9613378,resident,87
2,9613378,9694992,foreign,87
2,9694992,9954647,resident,87
2,9954647,10000000,foreign,87
3,0,65420,resident,87
3,65420,139599,foreign,87
3,139599,368750,resident,87
3,368750,424012,foreign,87
3,424012,546295,resident,87
3,546295,593994,foreign,87
3,593994,629009,resident,87
3,629009,658426,foreign,87
3,658426,800735,resident,87
3,800735,904768,foreign,87
3,904768,1045859,resident,87
3,1045859,1142262,foreign,87
3,1142262,1261917,resident,87
3,1261917,1285657,foreign,87
3,1285657,1311373,resident,87
3,1311373,1338410,foreign,87
3,1338410,1380965,resident,87
3,1380965,1396016,foreign,87
3,1396016,1442442,resident,87
3,1442442,1690192,foreign,87
3,1690192,2081057,resident,87
3,2081057,2178417,foreign,87
3,2178417,2293864,resident,87
3,2293864,2328433,foreign,87
3,2328433,2364845,resident,87
3,2364845,2532488,foreign,87
3,2532488,2559519,resident,87
3,2559519,2645199,foreign,87
3,2645199,2680147,resident,87
3,2680147,2833725,foreign,87
3,2833725,2925510,resident,87
3,2925510,2931465,foreign,87
3,2931465,3045905,resident,87
3,3045905,3051026,foreign,87
3,3051026,3081401,resident,87
3,3081401,3098105,foreign,87
3,3098105,3262827,resident,87
3,3262827,3283369,foreign,87
3,3283369,3309287,resident,87
3,3309287,3456783,foreign,87
3,3456783,3481353,resident,87
3,3481353,3604259,foreign,87
3,3604259,3751048,resident,87
3,3751048,3915313,foreign,87
3,3915313,3994563,resident,87
3,3994563,4003095,foreign,87
3,4003095,4099383,resident,87
3,4099383,4154961,foreign,87
3,4154961,4286588,resident,87
3,4286588,4294912,foreign,87
3,4294912,4491858,resident,87
3,4491858,4533914,foreign,87
3,4533914,4545196,resident,87
3,4545196,4914278,foreign,87
3,4914278,5083132,resident,87
3,5083132,5103042,foreign,87
3,5103042,5358966,resident,87
3,5358966,5370333,foreign,87
3,5370333,5509637,resident,87
3,5509637,5524181,foreign,87
3,5524181,5580944,resident,87
3,5580944,5594949,foreign,87
3,5594949,5723850,resident,87
3,5723850,5750724,foreign,87
3,5750724,5821998,resident,87
3,5821998,5899105,foreign,87
3,5899105,5944971,resident,87
3,5944971,6057722,foreign,87
3,6057722,6101628,resident,87
3,6101628,6172703,foreign,87
3,6172703,6210644,resident,87
3,6210644,6236693,foreign,87
3,6236693,6326507,resident,87
3,6326507,6400760,foreign,87
3,6400760,6495273,resident,87
3,6495273,6588368,foreign,87
3,6588368,6793316,resident,87
3,6793316,6816854,foreign,87
3,6816854,6948871,resident,87
3,6948871,7092778,foreign,87
3,7092778,7130935,resident,87
3,7130935,7182696,foreign,87
3,7182696,7636054,resident,87
3,7636054,7662894,foreign,87
3,7662894,7671856,resident,87
3,7671856,7812339,foreign,87
3,7812339,8016677,resident,87
3,8016677,8266198,foreign,87
3,8266198,8350268,resident,87
3,8350268,8465786,foreign,87
3,8465786,8640700,resident,87
3,8640700,8689094,foreign,87
3,8689094,8754120,resident,87
3,8754120,8757211,foreign,87
3,8757211,8858614,resident,87
3,8858614,8873557,foreign,87
3,8873557,8928876,resident,87
3,8928876,9052243,foreign,87
3,9052243,9330764,resident,87
3,9330764,9368124,foreign,87
3,9368124,9462353,resident,87
3,9462353,9579959,foreign,87
3,9579959,9582187,resident,87
3,9582187,9694992,foreign,87
3,9694992,9955767,resident,87
3,9955767,9966579,foreign,87
3,9966579,10000000,resident,87
4,0,100151,resident,87
4,100151,111939,foreign,87
4,111939,431209,resident,87
4,431209,432344,foreign,87
4,432344,883391,resident,87
4,883391,1006533,foreign,87
4,1006533,1238154,resident,87
4,1238154,1269190,foreign,87
4,1269190,1351733,resident,87
4,1351733,1396016,foreign,87
4,1396016,1405185,resident,87
4,1405185,1438813,foreign,87
4,1438813,1542599,resident,87
4,1542599,1598444,foreign,87
4,1598444,1634854,resident,87
4,1634854,1735324,foreign,87
4,1735324,1773687,resident,87
4,1773687,1805358,foreign,87
4,1805358,2069772,resident,87
4,2069772,2072464,foreign,87
4,2072464,2119556,resident,87
4,2119556,2189267,foreign,87
4,2189267,2231766,resident,87
4,2231766,2245509,foreign,87
4,2245509,2434544,resident,87
4,2434544,2459825,foreign,87
4,2459825,2504997,resident,87
4,2504997,2532488,foreign,87
4,2532488,2559519,resident,87
4,2559519,2753152,foreign,87
4,2753152,2771687,resident,87
4,2771687,2789608,foreign,87
4,2789608,2951547,resident,87
4,2951547,3015945,foreign,87
4,3015945,3033201,resident,87
4,3033201,3163439,foreign,87
4,3163439,3184060,resident,87
4,3184060,3239292,foreign,87
4,3239292,3261340,resident,87
4,3261340,3389745,foreign,87
4,3389745,3411311,resident,87
4,3411311,3434765,foreign,87
4,3434765,3460175,resident,87
4,3460175,3585370,foreign,87
4,3585370,3769465,resident,87
4,3769465,3915313,foreign,87
4,3915313,4361061,resident,87
4,4361061,4445174,foreign,87
4,4445174,4487150,resident,87
4,4487150,4585188,foreign,87
4,4585188,4886345,resident,87
4,4886345,4905758,foreign,87
4,4905758,4915858,resident,87
4,4915858,4917991,foreign,87
4,4917991,4996064,resident,87
4,4996064,5067493,foreign,87
4,5067493,5114378,resident,87
4,5114378,5117042,foreign,87
4,5117042,5174753,resident,87
4,5174753,5189195,foreign,87
4,5189195,5387040,resident,87
4,5387040,5413956,foreign,87
4,5413956,5472314,resident,87
4,5472314,5506144,foreign,87
4,5506144,5509637,resident,87
4,5509637,5544693,foreign,87
4,5544693,5746190,resident,87
4,5746190,5768215,foreign,87
4,5768215,5951860,resident,87
4,5951860,6061557,foreign,87
4,6061557,6173838,resident,87
4,6173838,6236693,foreign,87
4,6236693,6414967,resident,87
4,6414967,6495554,foreign,87
4,6495554,6508948,resident,87
4,6508948,6588463,foreign,87
4,6588463,6879675,resident,87
4,6879675,6938732,foreign,87
4,6938732,7084341,resident,87
4,7084341,7189041,foreign,87
4,7189041,7567030,resident,87
4,7567030,7702049,foreign,87
4,7702049,7771153,resident,87
4,7771153,7809175,foreign,87
4,7809175,7862698,resident,87
4,7862698,7911513,foreign,87
4,7911513,7918956,resident,87
4,7918956,8003451,foreign,87
4,8003451,8039777,resident,87
4,8039777,8150222,foreign,87
4,8150222,8155572,resident,87
4,8155572,8172250,foreign,87
4,8172250,8227481,resident,87
4,8227481,8277096,foreign,87
4,8277096,8315764,resident,87
4,8315764,8327282,foreign,87
4,8327282,8754120,resident,87
4,8754120,8825606,foreign,87
4,8825606,9113416,resident,87
4,9113416,9129064,foreign,87
4,9129064,9165694,resident,87
4,9165694,9261429,foreign,87
4,9261429,9396993,resident,87
4,9396993,9415365,foreign,87
4,9415365,9462353,resident,87
4,9462353,9548289,foreign,87
4,9548289,9567498,resident,87
4,9567498,9694289,foreign,87
4,9694289,9710869,resident,87
4,9710869,9767925,foreign,87
4,9767925,10000000,resident,87
5,0,193441,resident,87
5,193441,219567,foreign,87
5,219567,382763,resident,87
5,382763,384666,foreign,87
5,384666,503172,resident,87
5,503172,591326,foreign,87
5,591326,681732,resident,87
5,681732,1021759,foreign,87
5,1021759,1258501,resident,87
5,1258501,1314720,foreign,87
5,1314720,1442641,resident,87
5,1442641,1575453,foreign,87
5,1575453,1622824,resident,87
5,1622824,1768019,foreign,87
5,1768019,1842636,resident,87
5,1842636,1935259,foreign,87
5,1935259,2046041,resident,87
5,2046041,2046402,foreign,87
5,2046402,2119556,resident,87
5,2119556,2125782,foreign,87
5,2125782,2213250,resident,87
5,2213250,2245509,foreign,87
5,2245509,2789280,resident,87
5,2789280,3073646,foreign,87
5,3073646,3126855,resident,87
5,3126855,3132069,foreign,87
5,3132069,3258834,resident,87
5,3258834,3593728,foreign,87
5,3593728,3633524,resident,87
5,3633524,3707605,foreign,87
5,3707605,3721722,resident,87
5,3721722,3798275,foreign,87
5,3798275,3807002,resident,87
5,3807002,3909913,foreign,87
5,3909913,3926581,resident,87
5,3926581,3933896,foreign,87
5,3933896,4213485,resident,87
5,4213485,4241885,foreign,87
5,4241885,4272965,resident,87
5,4272965,4352646,foreign,87
5,4352646,4382952,resident,87
5,4382952,4471931,foreign,87
5,4471931,4502962,resident,87
5,4502962,4543490,foreign,87
5,4543490,4605785,resident,87
5,4605785,4656429,foreign,87
5,4656429,4703244,resident,87
5,4703244,4833249,foreign,87
5,4833249,5392888,resident,87
5,5392888,5405626,foreign,87
5,5405626,5472314,resident,87
5,5472314,5506144,foreign,87
5,5506144,5509637,resident,87
5,5509637,5544693,foreign,87
5,5544693,5968889,resident,87
5,5968889,6117309,foreign,87
5,6117309,6120104,resident,87
5,6120104,6236693,foreign,87
5,6236693,6392554,resident,87
5,6392554,6424421,foreign,87
5,6424421,6589774,resident,87
5,6589774,6626650,foreign,87
5,6626650,6751220,resident,87
5,6751220,6851830,foreign,87
5,6851830,7429163,resident,87
5,7429163,7457748,foreign,87
5,7457748,7862698,resident,87
5,7862698,7919625,foreign,87
5,7919625,7948639,resident,87
5,7948639,8119437,foreign,87
5,8119437,8237604,resident,87
5,8237604,8420223,foreign,87
5,8420223,8420741,resident,87
5,8420741,8457047,foreign,87
5,8457047,8477242,resident,87
5,8477242,8484726,foreign,87
5,8484726,8858614,resident,87
5,8858614,8859058,foreign,87
5,8859058,8948850,resident,87
5,8948850,8975700,foreign,87
5,8975700,9016949,resident,87
5,9016949,9129346,foreign,87
5,9129346,9131445,resident,87
5,9131445,9172353,foreign,87
5,9172353,9237105,resident,87
5,9237105,9368124,foreign,87
5,9368124,9617214,resident,87
5,9617214,9670668,foreign,87
5,9670668,9872098,resident,87
5,9872098,9931990,foreign,87
5,9931990,9971994,resident,87
5,9971994,9984599,foreign,87
5,9984599,10000000,resident,87
6,0,64288,resident,87
6,64288,95879,foreign,87
6,95879,129863,resident,87
6,129863,219567,foreign,87
6,219567,368750,resident,87
6,368750,397003,foreign,87
6,397003,503172,resident,87
6,503172,593994,foreign,87
6,593994,735964,resident,87
6,735964,769991,foreign,87
6,769991,866891,resident,87
6,866891,965168,foreign,87
6,965168,1045859,resident,87
6,1045859,1142262,foreign,87
6,1142262,1173729,resident,87
6,1173729,1249489,foreign,87
6,1249489,1413125,resident,87
6,1413125,1437678,foreign,87
6,1437678,1676450,resident,87
6,1676450,1677297,foreign,87
6,1677297,1705735,resident,87
6,1705735,1735324,foreign,87
6,1735324,1842636,resident,87
6,1842636,1856471,foreign,87
6,1856471,2231766,resident,87
6,2231766,2245509,foreign,87
6,2245509,2740169,resident,87
6,2740169,2913259,foreign,87
6,2913259,2951547,resident,87
6,2951547,3015945,foreign,87
6,3015945,3033201,resident,87
6,3033201,3163439,foreign,87
6,3163439,3258834,resident,87
6,3258834,3389745,foreign,87
6,3389745,3411311,resident,87
6,3411311,3417130,foreign,87
6,3417130,3460175,resident,87
6,3460175,3593728,foreign,87
6,3593728,3765769,resident,87
6,3765769,3896744,foreign,87
6,3896744,3999377,resident,87
6,3999377,4003095,foreign,87
6,4003095,4139666,resident,87
6,4139666,4229158,foreign,87
6,4229158,4252188,resident,87
6,4252188,4291442,foreign,87
6,4291442,4321450,resident,87
6,4321450,4326271,foreign,87
6,4326271,4720035,resident,87
6,4720035,4734583,foreign,87
6,4734583,4845187,resident,87
6,4845187,4907056,foreign,87
6,4907056,4993608,resident,87
6,4993608,5041494,foreign,87
6,5041494,5044503,resident,87
6,5044503,5114739,foreign,87
6,5114739,5150398,resident,87
6,5150398,5189195,foreign,87
6,5189195,5388465,resident,87
6,5388465,5413956,foreign,87
6,5413956,5482968,resident,87
6,5482968,5488674,foreign,87
6,5488674,5884112,resident,87
6,5884112,5900615,foreign,87
6,5900615,5964338,resident,87
6,5964338,6061557,foreign,87
6,6061557,6094960,resident,87
6,6094960,6236693,foreign,87
6,6236693,6314584,resident,87
6,6314584,6315324,foreign,87
6,6315324,6495273,resident,87
6,6495273,6513316,foreign,87
6,6513316,6700158,resident,87
6,6700158,6711678,foreign,87
6,6711678,7084566,resident,87
6,7084566,7097772,foreign,87
6,7097772,7123353,resident,87
6,7123353,7213521,foreign,87
6,7213521,7677805,resident,87
6,7677805,7690420,foreign,87
6,7690420,7778654,resident,87
6,7778654,7780533,foreign,87
6,7780533,7862698,resident,87
6,7862698,7919625,foreign,87
6,7919625,7948639,resident,87
6,7948639,8005244,foreign,87
6,8005244,8017693,resident,87
6,8017693,8043125,foreign,87
6,8043125,8206741,resident,87
6,8206741,8207472,foreign,87
6,8207472,8295172,resident,87
6,8295172,8511942,foreign,87
6,8511942,8548560,resident,87
6,8548560,8562321,foreign,87
6,8562321,8644982,resident,87
6,8644982,8809514,foreign,87
6,8809514,8813490,resident,87
6,8813490,8845787,foreign,87
6,8845787,8936226,resident,87
6,8936226,8938523,foreign,87
6,8938523,8988593,resident,87
6,8988593,9270010,foreign,87
6,9270010,9342714,resident,87
6,9342714,9394915,foreign,87
6,9394915,9438994,resident,87
6,9438994,9509186,foreign,87
6,9509186,9617214,resident,87
6,9617214,9648491,foreign,87
6,9648491,9805834,resident,87
6,9805834,9829000,foreign,87
6,9829000,10000000,resident,87
7,0,193441,resident,87
7,193441,219567,foreign,87
7,219567,382763,resident,87
7,382763,384666,foreign,87
7,384666,503172,resident,87
7,503172,591326,foreign,87
7,591326,681732,resident,87
7,681732,1021759,foreign,87
7,1021759,1258501,resident,87
7,1258501,1314720,foreign,87
7,1314720,1442641,resident,87
7,1442641,1575453,foreign,87
7,1575453,1622824,resident,87
7,1622824,1768019,foreign,87
7,1768019,1842636,resident,87
7,1842636,1935259,foreign,87
7,1935259,2046041,resident,87
7,2046041,2046402,foreign,87
7,2046402,2119556,resident,87
7,2119556,2125782,foreign,87
7,2125782,2213250,resident,87
7,2213250,2245509,foreign,87
7,2245509,2789280,resident,87
7,2789280,3073646,foreign,87
7,3073646,3126855,resident,87
7,3126855,3132069,foreign,87
7,3132069,3258834,resident,87
7,3258834,3593728,foreign,87
7,3593728,3633524,resident,87
7,3633524,3707605,foreign,87
7,3707605,3721722,resident,87
7,3721722,3798275,foreign,87
7,3798275,3807002,resident,87
7,3807002,3866691,foreign,87
7,3866691,4032456,resident,87
7,4032456,4054450,foreign,87
7,4054450,4203863,resident,87
7,4203863,4241885,foreign,87
7,4241885,4361853,resident,87
7,4361853,4379401,foreign,87
7,4379401,4475064,resident,87
7,4475064,4475972,foreign,87
7,4475972,4587429,resident,87
7,4587429,4797680,foreign,87
7,4797680,4798683,resident,87
7,4798683,4799195,foreign,87
7,4799195,4817736,resident,87
7,4817736,4903332,foreign,87
7,4903332,4972213,resident,87
7,4972213,5067493,foreign,87
7,5067493,5104226,resident,87
7,5104226,5165008,foreign,87
7,5165008,5387040,resident,87
7,5387040,5413956,foreign,87
7,5413956,5482968,resident,87
7,5482968,5511180,foreign,87
7,5511180,5596418,resident,87
7,5596418,5716257,foreign,87
7,5716257,5746190,resident,87
7,5746190,5768215,foreign,87
7,5768215,5832335,resident,87
7,5832335,5900615,foreign,87
7,5900615,5964338,resident,87
7,5964338,5977479,foreign,87
7,5977479,6105708,resident,87
7,6105708,6160806,foreign,87
7,6160806,6559956,resident,87
7,6559956,6588368,foreign,87
7,6588368,6611172,resident,87
7,6611172,6626650,foreign,87
7,6626650,6700158,resident,87
7,6700158,6707436,foreign,87
7,6707436,6788477,resident,87
7,6788477,6986841,foreign,87
7,6986841,7402940,resident,87
7,7402940,7461485,foreign,87
7,7461485,7564791,resident,87
7,7564791,7610871,foreign,87
7,7610871,7784511,resident,87
7,7784511,7814647,foreign,87
7,7814647,7871471,resident,87
7,7871471,7901481,foreign,87
7,7901481,8016677,resident,87
7,8016677,8255947,foreign,87
7,8255947,8599396,resident,87
7,8599396,8757979,foreign,87
7,8757979,8907004,resident,87
7,8907004,8911363,foreign,87
7,8911363,9016949,resident,87
7,9016949,9155386,foreign,87
7,9155386,9193703,resident,87
7,9193703,9368124,foreign,87
7,9368124,9462353,resident,87
7,9462353,9579959,foreign,87
7,9579959,9582187,resident,87
7,9582187,9694992,foreign,87
7,9694992,9955767,resident,87
7,9955767,9966579,foreign,87
7,9966579,10000000,resident,87
8,0,64288,resident,87
8,64288,95879,foreign,87
8,95879,503172,resident,87
8,503172,575191,foreign,87
8,575191,644231,resident,87
8,644231,669465,foreign,87
8,669465,753643,resident,87
8,753643,769991,foreign,87
8,769991,1024425,resident,87
8,1024425,1039705,foreign,87
8,1039705,1357950,resident,87
8,1357950,1393667,foreign,87
8,1393667,1442301,resident,87
8,1442301,1740135,foreign,87
8,1740135,2069772,resident,87
8,2069772,2143688,foreign,87
8,2143688,2178011,resident,87
8,2178011,2187288,foreign,87
8,2187288,2237370,resident,87
8,2237370,2296846,foreign,87
8,2296846,2348850,resident,87
8,2348850,2474526,foreign,87
8,2474526,2504997,resident,87
8,2504997,2532488,foreign,87
8,2532488,2559519,resident,87
8,2559519,2661014,foreign,87
8,2661014,2766444,resident,87
8,2766444,2881172,foreign,87
8,2881172,2888760,resident,87
8,2888760,2916865,foreign,87
8,2916865,3108853,resident,87
8,3108853,3153298,foreign,87
8,3153298,3227735,resident,87
8,3227735,3328566,foreign,87
8,3328566,3349486,resident,87
8,3349486,3374116,foreign,87
8,3374116,3435874,resident,87
8,3435874,3518300,foreign,87
8,3518300,3718512,resident,87
8,3718512,3753307,foreign,87
8,3753307,3933460,resident,87
8,3933460,4030191,foreign,87
8,4030191,4203863,resident,87
8,4203863,4241885,foreign,87
8,4241885,4252188,resident,87
8,4252188,4263929,foreign,87
8,4263929,4481100,resident,87
8,4481100,4485493,foreign,87
8,4485493,4514592,resident,87
8,4514592,4618430,foreign,87
8,4618430,4845187,resident,87
8,4845187,4891803,foreign,87
8,4891803,4941436,resident,87
8,4941436,5030714,foreign,87
8,5030714,5064563,resident,87
8,5064563,5076709,foreign,87
8,5076709,5104226,resident,87
8,5104226,5165008,foreign,87
8,5165008,5434067,resident,87
8,5434067,5471156,foreign,87
8,5471156,5477363,resident,87
8,5477363,5565509,foreign,87
8,5565509,5565770,resident,87
8,5565770,5582271,foreign,87
8,5582271,5964338,resident,87
8,5964338,5977479,foreign,87
8,5977479,6561567,resident,87
8,6561567,6626650,foreign,87
8,6626650,6700158,resident,87
8,6700158,6773603,foreign,87
8,6773603,6888800,resident,87
8,6888800,6946378,foreign,87
8,6946378,7094367,resident,87
8,7094367,7156779,foreign,87
8,7156779,7200895,resident,87
8,7200895,7209571,foreign,87
8,7209571,7256686,resident,87
8,7256686,7484550,foreign,87
8,7484550,7542598,resident,87
8,7542598,7556731,foreign,87
8,7556731,7618182,resident,87
8,7618182,7812339,foreign,87
8,7812339,7953463,resident,87
8,7953463,7961359,foreign,87
8,7961359,8016677,resident,87
8,8016677,8206461,foreign,87
8,8206461,8350268,resident,87
8,8350268,8371014,foreign,87
8,8371014,8454683,resident,87
8,8454683,8462715,foreign,87
8,8462715,8473596,resident,87
8,8473596,8494947,foreign,87
8,8494947,8571009,resident,87
8,8571009,8588899,foreign,87
8,8588899,8804354,resident,87
8,8804354,8808786,foreign,87
8,8808786,8870822,resident,87
8,8870822,8899596,foreign,87
8,8899596,9163533,resident,87
8,9163533,9347387,foreign,87
8,9347387,9423542,resident,87
8,9423542,9434624,foreign,87
8,9434624,9656136,resident,87
8,9656136,9744589,foreign,87
